HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Bayern Munich,Paderborn,3,2,H,1,1,D,18,5,9,4,3,9,11,1,1,3,0,0
Freiburg,Fortuna Dusseldorf,0,2,A,0,1,A,15,9,4,4,13,10,7,4,1,4,0,0
Hertha,FC Koln,0,5,A,0,3,A,9,17,1,11,12,10,5,3,2,2,0,0
M'gladbach,Hoffenheim,1,1,D,1,0,H,17,22,10,4,8,8,8,8,4,4,0,0
Werder Bremen,Dortmund,0,2,A,0,0,D,8,12,2,6,13,8,2,6,0,0,0,0
Schalke 04,RB Leipzig,0,5,A,0,1,A,3,22,2,8,10,7,2,5,2,3,0,0
Leverkusen,Augsburg,2,0,H,1,0,H,9,8,4,3,8,12,2,3,2,4,0,0
Wolfsburg,Mainz,4,0,H,2,0,H,16,13,6,3,10,12,4,14,0,2,0,0
Ein Frankfurt,Union Berlin,1,2,A,0,0,D,21,11,3,7,10,15,14,6,3,4,0,0
Fortuna Dusseldorf,Hertha,3,3,D,3,0,H,14,16,5,7,11,11,3,5,2,2,0,0
Augsburg,M'gladbach,2,3,A,0,0,D,8,15,3,7,11,6,5,3,3,2,0,0
Dortmund,Freiburg,1,0,H,1,0,H,16,13,2,4,5,9,6,4,1,0,0,0
Hoffenheim,Bayern Munich,0,6,A,0,4,A,4,25,1,11,3,7,1,7,0,0,0,0
Mainz,Paderborn,2,0,H,2,0,H,8,9,3,4,5,15,5,8,1,3,0,0
FC Koln,Schalke 04,3,0,H,2,0,H,11,7,6,1,7,8,4,2,1,2,0,0
Union Berlin,Wolfsburg,2,2,D,1,0,H,6,14,3,3,8,13,1,6,1,2,0,0
RB Leipzig,Leverkusen,1,1,D,1,1,D,9,14,2,6,4,12,8,5,0,3,0,0
Paderborn,FC Koln,1,2,A,0,2,A,16,15,2,3,8,12,5,9,3,4,0,0
Freiburg,Union Berlin,3,1,H,1,0,H,9,14,4,4,5,20,7,2,2,3,0,1
Hertha,Werder Bremen,2,2,D,1,2,A,19,7,5,3,16,5,3,1,3,3,0,0
Leverkusen,Ein Frankfurt,4,0,H,2,0,H,14,9,5,3,10,12,1,3,1,0,0,0
Schalke 04,Hoffenheim,1,1,D,1,0,H,14,4,4,1,8,12,4,5,0,1,0,0
Wolfsburg,RB Leipzig,0,0,D,0,0,D,16,15,4,4,11,14,4,4,2,3,0,0
M'gladbach,Dortmund,1,2,A,0,1,A,10,10,3,4,8,9,3,3,5,5,0,0
Bayern Munich,Augsburg,2,0,H,0,0,D,17,8,6,2,4,7,9,4,1,0,0,0
Mainz,Fortuna Dusseldorf,1,1,D,0,0,D,3,20,1,5,17,10,1,8,3,1,1,0
M'gladbach,FC Koln,2,1,H,1,0,H,12,16,5,3,14,14,6,3,1,2,0,0
Augsburg,Wolfsburg,1,2,A,0,1,A,8,17,3,5,8,11,3,1,1,3,0,0
Dortmund,Schalke 04,4,0,H,2,0,H,11,10,4,3,9,8,4,2,2,2,0,0
Fortuna Dusseldorf,Paderborn,0,0,D,0,0,D,10,7,1,1,15,16,2,0,2,2,0,0
Hoffenheim,Hertha,0,3,A,0,0,D,21,12,5,5,9,16,7,5,2,3,0,0
RB Leipzig,Freiburg,1,1,D,0,1,A,23,7,9,2,11,8,8,4,0,1,0,0
Ein Frankfurt,M'gladbach,1,3,A,0,2,A,12,15,4,8,19,10,5,1,5,1,0,0
FC Koln,Mainz,2,2,D,1,0,H,16,11,6,5,20,15,5,7,4,2,0,0
Union Berlin,Bayern Munich,0,2,A,0,1,A,10,14,2,3,13,10,4,9,2,1,0,0
Werder Bremen,Leverkusen,1,4,A,1,2,A,9,13,1,6,15,14,2,9,2,1,0,0
Hertha,Union Berlin,4,0,H,0,0,D,14,7,8,0,12,12,4,6,2,1,0,0
Freiburg,Werder Bremen,0,1,A,0,1,A,15,11,8,3,12,18,7,2,0,3,0,1
M'gladbach,Leverkusen,1,3,A,0,1,A,16,13,6,7,16,16,6,3,1,1,0,0
Paderborn,Hoffenheim,1,1,D,1,1,D,13,18,3,7,14,13,2,8,3,0,0,0
Wolfsburg,Dortmund,0,2,A,0,1,A,8,6,1,2,11,10,2,2,4,2,1,0
Bayern Munich,Ein Frankfurt,5,2,H,2,0,H,23,11,10,4,10,7,7,2,0,1,0,0
Schalke 04,Augsburg,0,3,A,0,1,A,12,9,2,7,14,11,3,2,0,2,0,0
Mainz,RB Leipzig,0,5,A,0,3,A,4,21,1,9,13,11,5,4,3,3,0,0
FC Koln,Fortuna Dusseldorf,2,2,D,0,1,A,16,10,6,5,19,17,6,2,0,1,0,0
Dortmund,Bayern Munich,0,1,A,0,1,A,13,13,5,6,9,15,4,3,2,2,0,0
Ein Frankfurt,Freiburg,3,3,D,1,1,D,35,10,16,5,14,9,9,2,4,1,0,0
Leverkusen,Wolfsburg,1,4,A,0,1,A,10,14,2,9,10,16,12,6,3,3,0,0
Werder Bremen,M'gladbach,0,0,D,0,0,D,12,8,7,4,14,11,8,5,2,1,0,0
RB Leipzig,Hertha,2,2,D,1,1,D,11,13,5,4,12,19,4,7,2,3,1,0
Augsburg,Paderborn,0,0,D,0,0,D,12,15,3,3,7,14,6,6,1,1,0,0
Fortuna Dusseldorf,Schalke 04,2,1,H,0,0,D,13,7,8,2,10,13,7,2,3,2,0,0
Hoffenheim,FC Koln,3,1,H,1,0,H,8,15,6,5,12,8,0,10,6,1,1,1
Union Berlin,Mainz,1,1,D,1,1,D,9,10,4,2,17,18,6,6,4,2,1,0
Freiburg,Leverkusen,0,1,A,0,0,D,9,7,1,1,8,13,6,6,0,2,0,0
Hertha,Augsburg,2,0,H,1,0,H,12,8,6,2,19,7,7,8,3,3,0,0
Mainz,Hoffenheim,0,1,A,0,1,A,18,13,2,6,18,14,10,7,4,3,0,0
Schalke 04,Werder Bremen,0,1,A,0,1,A,12,6,1,2,19,16,4,8,5,3,0,0
Wolfsburg,Ein Frankfurt,1,2,A,0,1,A,19,6,4,3,18,16,4,3,4,6,0,1
Bayern Munich,Fortuna Dusseldorf,5,0,H,3,0,H,23,7,8,2,9,10,7,2,0,2,0,0
M'gladbach,Union Berlin,4,1,H,2,0,H,16,13,10,5,13,9,4,3,3,2,0,0
Paderborn,Dortmund,1,6,A,0,0,D,10,16,1,11,4,6,2,8,2,3,0,0
FC Koln,RB Leipzig,2,4,A,1,2,A,7,19,5,8,16,7,4,7,2,1,0,0
Werder Bremen,Ein Frankfurt,0,3,A,0,0,D,11,12,3,4,14,21,5,6,2,1,0,0
Freiburg,M'gladbach,1,0,H,0,0,D,16,18,6,4,14,14,3,10,4,3,0,1
Ein Frankfurt,Mainz,0,2,A,0,1,A,10,17,0,5,17,15,7,5,3,3,0,0
Fortuna Dusseldorf,Hoffenheim,2,2,D,1,1,D,23,8,4,5,12,15,7,1,4,4,0,1
Leverkusen,Bayern Munich,2,4,A,1,3,A,10,16,6,10,14,4,6,4,3,3,0,0
RB Leipzig,Paderborn,1,1,D,1,0,H,12,17,5,5,11,14,7,9,2,4,1,0
Dortmund,Hertha,1,0,H,0,0,D,12,5,3,2,7,11,6,0,0,2,0,0
Werder Bremen,Wolfsburg,0,1,A,0,0,D,14,18,4,3,17,13,5,4,3,3,0,0
Union Berlin,Schalke 04,1,1,D,1,1,D,12,5,6,1,19,13,9,4,3,1,0,0
Augsburg,FC Koln,1,1,D,0,0,D,18,9,5,2,13,21,9,2,1,3,0,0
Hoffenheim,RB Leipzig,0,2,A,0,2,A,22,14,7,7,15,18,9,1,2,2,0,0
FC Koln,Union Berlin,1,2,A,0,1,A,10,7,6,5,18,17,4,6,3,0,0,0
Fortuna Dusseldorf,Dortmund,0,1,A,0,0,D,6,5,4,3,6,15,6,1,1,3,0,0
Hertha,Ein Frankfurt,1,4,A,1,0,H,4,18,3,7,14,7,1,5,2,2,1,0
Paderborn,Werder Bremen,1,5,A,0,3,A,20,11,8,8,17,18,11,2,6,3,0,0
Wolfsburg,Freiburg,2,2,D,2,1,H,22,10,7,6,17,11,6,5,0,1,0,0
Bayern Munich,M'gladbach,2,1,H,1,1,D,11,9,6,2,13,10,3,1,0,2,0,0
Mainz,Augsburg,0,1,A,0,1,A,18,9,4,3,8,14,9,5,2,4,0,0
Schalke 04,Leverkusen,1,1,D,0,0,D,7,15,4,5,14,7,1,9,4,1,0,0
M'gladbach,Wolfsburg,3,0,H,2,0,H,11,12,3,2,15,17,5,3,1,4,0,0
Freiburg,Hertha,2,1,H,0,0,D,17,12,6,5,6,16,5,5,0,2,0,0
Union Berlin,Paderborn,1,0,H,1,0,H,14,10,6,2,17,16,1,5,0,0,0,0
Werder Bremen,Bayern Munich,0,1,A,0,1,A,6,13,1,4,9,13,0,10,2,3,0,1
Ein Frankfurt,Schalke 04,2,1,H,1,0,H,14,8,4,5,9,16,5,3,3,5,0,1
Augsburg,Hoffenheim,1,3,A,0,0,D,12,17,5,5,10,14,6,4,2,1,0,0
Dortmund,Mainz,0,2,A,0,1,A,15,10,5,6,14,13,7,1,6,3,0,0
Leverkusen,FC Koln,3,1,H,2,0,H,13,7,6,1,12,16,7,3,2,2,0,0
RB Leipzig,Fortuna Dusseldorf,2,2,D,0,0,D,14,12,5,2,7,7,5,2,1,0,0,0
Bayern Munich,Freiburg,3,1,H,3,1,H,23,11,8,3,13,8,8,2,0,0,0,0
FC Koln,Ein Frankfurt,1,1,D,1,0,H,4,9,2,2,8,15,5,9,1,2,0,0
Fortuna Dusseldorf,Augsburg,1,1,D,1,1,D,8,11,4,3,14,12,5,3,1,0,0,0
Hertha,Leverkusen,2,0,H,1,0,H,13,12,5,2,14,15,5,4,4,3,0,0
Hoffenheim,Union Berlin,4,0,H,3,0,H,15,5,8,1,10,15,6,4,1,3,0,0
Mainz,Werder Bremen,3,1,H,2,0,H,21,19,12,6,12,15,7,8,2,3,0,0
Paderborn,M'gladbach,1,3,A,0,1,A,11,22,1,10,11,13,3,5,4,2,1,0
RB Leipzig,Dortmund,0,2,A,0,1,A,16,11,5,7,13,7,4,1,3,3,0,0
Schalke 04,Wolfsburg,1,4,A,0,1,A,10,10,3,5,12,16,2,4,4,3,0,0
Augsburg,RB Leipzig,1,2,A,0,1,A,5,14,1,5,11,10,2,8,4,1,0,0
Dortmund,Hoffenheim,0,4,A,0,2,A,7,15,4,7,7,5,2,5,1,0,0,0
Ein Frankfurt,Paderborn,3,2,H,2,0,H,12,16,4,5,13,3,6,2,0,1,0,0
Freiburg,Schalke 04,4,0,H,2,0,H,15,21,8,5,14,5,1,5,1,0,0,0
Leverkusen,Mainz,1,0,H,1,0,H,13,6,2,1,10,10,11,4,1,1,0,0
M'gladbach,Hertha,2,1,H,1,0,H,22,4,8,2,7,15,3,3,1,2,0,0
Union Berlin,Fortuna Dusseldorf,3,0,H,1,0,H,11,25,7,4,15,6,6,10,0,1,0,0
Werder Bremen,FC Koln,6,1,H,3,0,H,18,6,9,2,22,16,7,5,1,2,0,0
Wolfsburg,Bayern Munich,0,4,A,0,2,A,11,17,4,11,13,9,3,6,3,0,1,0
